,title,revenue
4327,Valmont,20516728.079597034
4328,Scary Movie 4,106835198.09345728
4329,The Expendables 2,247268072.62256354
4330,Dick Tracy,50701793.128688365
4331,Presumed Innocent,36874318.90900096
4332,School of Rock,66928521.953910634
4333,The Cove,2622668.427586428
4334,The Naked Gun: From the Files of Police Squad!,41827394.17702093
4335,A Ghost Story,1352247.3999323896
4336,Judgment Night,1843800.2986433366
4337,Mobsters,32055287.72618523
4338,Side Effects,28930711.172572274
4339,Aaja Nachle,779512.4282171788
4340,Snowriders,53615.0521448953
4341,Training Day,83017467.8968085
4342,War Room,4056407.540082886
4343,Framed,469051.1249752905
4344,Milk Money,6047067.608948068
4345,King Kong Lives,3952050.1984702405
4346,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,8636573.134906642
4347,Beyond the Reach,591712.948467931
4348,3000 Miles to Graceland,40221456.287117444
4349,I Love You Phillip Morris,4067647.976590179
4350,Doubt,22638868.795936838
4351,Afghan Star,98542.46776707064
4352,Continental Divide,7966718.17895177
4353,Remington and the Curse of the Zombadings,46701.10247998606
4354,Good Luck Chuck,28053616.818271253
4355,Jacob's Ladder,32337886.994032998
4356,Raavan,4489834.303907943
4357,Shaft,8351230.622276781
4358,Poltergeist,80746564.18501677
4359,My Stepmother is an Alien,19806049.30087728
4360,Third World Cop,49815.45000184876
4361,3:10 to Yuma,116729034.49670286
4362,Skyfall,606074109.5465044
4363,Lucie Aubrac,320061.86621426244
4364,Pineapple Express,59310471.87821975
4365,The Covenant,17751723.11621421
4366,Beverly Hills Chihuahua 2,3240756.525614082
4367,Mr. Mom,16609106.08229239
4368,Jane Got a Gun,7799105.420034297
4369,Doomsday,29228353.259459
4370,The Omega Code,206875.6192588104
4371,Burlesque,36944832.381637424
4372,Hugo,153197408.28511867
4373,Carrie,19062316.26589625
4374,Thelma & Louise,46025010.10663358
4375,L'imbalsamatore,227396.11273139628
4376,Kelly's Heroes,12278510.383548457
4377,No Good Deed,15613589.598048704
4378,Lord of War,27400089.549029626
4379,Barely Lethal,2739076.4709064355
4380,Popstar: Never Stop Never Stopping,4242786.741926887
4381,Woodstock,2803489.386422017
4382,Savages,259936.6278714615
4383,Disconnect,23564386.012609936
4384,No Way Out,34234742.083142586
4385,How High,32553769.18061211
4386,Scanners II: The New Order,1421874.3298088433
4387,The Art of the Steal,919655.0740482609
4388,Special,217698.49701231415
4389,InAPPropriate Comedy,203595.8182450674
4390,Whore,2282057.373770974
4391,Precious,6549426.866059428
4392,Terminator Genisys,515083366.56277806
4393,Original Sin,54638053.53832972
4394,Without a Paddle,42091834.15817493
4395,The Verdict,39965216.07607771
4396,It Follows,1936528.7963240799
4397,Vivre Sa Vie,812109.7402216268
